Rank,Rider,Club Name,Points,RiderID,ClubID,Region,Year,Sex,Cat,Page
57,Michael Tarling,West Wales Cycle Racing Team,5,33700,6231,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=33700&year=2017&d=4
57,Lee Walker,Tenby Aces Cycling Club,5,109346,1472,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=109346&year=2017&d=4
66,Ashley Banks,Hafren CC,4,643753,5342,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=643753&year=2017&d=4
66,Matthew Fratesi,Swansea University Cycling Team,4,207216,6662,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=207216&year=2017&d=4
66,Neil Poulton,Abergavenny Road Club,4,50661,2343,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=50661&year=2017&d=4
66,Mitchell Russell,Clwb Beicio Egni,4,528478,117,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=528478&year=2017&d=4
66,Daniel Soltys,Cardiff Ajax CC,4,611813,699,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=611813&year=2017&d=4
66,Sam Tarver,Cardiff Ajax CC,4,561250,699,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=561250&year=2017&d=4
66,Iwan Thomas,,4,528211,,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=528211&year=2017&d=4
73,Robin Burrow,Team Bottrill - HSS Hire,3,167976,7625,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=167976&year=2017&d=4
73,Sion Harlow,Rhos On Sea Cycling Club,3,577449,1469,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=577449&year=2017&d=4
73,Robert Jones,Cardiff Ajax CC,3,46648,699,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=46648&year=2017&d=4
73,Elliot Kelly,Cardiff University Marmots,3,508946,6834,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=508946&year=2017&d=4
73,Gareth Leek,Ludlow Brewery Race Team,3,649587,7559,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=649587&year=2017&d=4
73,Christopher Lloyd,Gower Riders,3,43456,6356,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=43456&year=2017&d=4
73,Joss Poole,,3,109164,,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=109164&year=2017&d=4
73,Neil Seaward,Port Talbot Wheelers,3,246848,3166,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=246848&year=2017&d=4
73,Benjamin Tanner,Swansea University Cycling Team,3,591868,6662,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=591868&year=2017&d=4
73,David Thomas,The Bulls,3,40655,7071,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=40655&year=2017&d=4
83,Daniel Barnett,Ely Race Club,2,644942,7856,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=644942&year=2017&d=4
83,James Bell,Graham Weigh Racing,2,277339,1069,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=277339&year=2017&d=4
83,David Breese,Cardiff Ajax CC,2,300419,699,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=300419&year=2017&d=4
83,Rick Hawker,Stroud Valley Velos,2,433965,7741,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=433965&year=2017&d=4
83,Martin Heritage,Cardiff Ajax CC,2,675198,699,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=675198&year=2017&d=4
83,Simon Jenkins,Cwmcarn Paragon Cycle Club,2,59418,2268,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=59418&year=2017&d=4
83,Dylan Morgan,,2,539048,,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=539048&year=2017&d=4
83,Nicholas Whitley,Chester RC,2,304160,372,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=304160&year=2017&d=4
83,Darren Yeo,Cycle Specific CC,2,653063,7780,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=653063&year=2017&d=4
92,Ben Allister,Cardiff JIF,1,108102,7,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=108102&year=2017&d=4
92,Steven Allman,Team Aspire,1,543992,1843,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=543992&year=2017&d=4
92,Julian Attfield,Cardiff Ajax CC,1,105915,699,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=105915&year=2017&d=4
92,Rhys Carrington,Cardiff JIF,1,195526,7,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=195526&year=2017&d=4
92,Sion Clarke,Onit Cycle,1,184031,6143,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=184031&year=2017&d=4
92,Christian Evans,Ynys Mon Race Team,1,323641,7531,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=323641&year=2017&d=4
92,Kacper Gorski,Swansea University Cycling Team,1,177948,6662,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=177948&year=2017&d=4
92,Alec Morris,Acme Wheelers (Rhondda) CC,1,423236,1235,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=423236&year=2017&d=4
92,Matthew Roberts,,1,493808,,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=493808&year=2017&d=4
92,Tim Spencer,Ludlow Brewery Race Team,1,370328,7559,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=370328&year=2017&d=4
92,Gary Sturch,Pontypool RCC,1,12897,2533,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=12897&year=2017&d=4
92,Michael Tuthill,Cardiff Ajax CC,1,520533,699,Wales,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=520533&year=2017&d=4
1,Marcus Smith,Cleveland Wheelers CC,38,49655,1712,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=49655&year=2017&d=4
2,Robert Mochrie,,37,317938,,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=317938&year=2017&d=4
3,John Brown,Cycle Studio,35,6352,6868,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=6352&year=2017&d=4
4,Matthew Lynn,Hetton Hawks Cycling Club,32,54671,1102,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=54671&year=2017&d=4
5,Samuel Davies,Muckle Cycle Club,31,527863,7368,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=527863&year=2017&d=4
6,Ian Norris,Blumilk.com,29,79440,6107,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=79440&year=2017&d=4
6,David Robinson,InfinityCycles-Cube Store Cycling,29,26846,3111,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=26846&year=2017&d=4
8,Danny Grieves,GS Metro,28,60328,2171,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=60328&year=2017&d=4
9,Manuel Maestra Agudo,South Shields Velo Cycling Club,26,571110,6994,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=571110&year=2017&d=4
10,Nick Spencer,Blumilk.com,25,125639,6107,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=125639&year=2017&d=4
11,Ian Cowen,TS Racing Team - OTR,23,306315,2366,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=306315&year=2017&d=4
11,Tom Harcourt,T1Diabetes.info,23,139428,6441,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=139428&year=2017&d=4
13,Mark Armstrong,Muckle Cycle Club,22,316242,7368,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=316242&year=2017&d=4
14,Paul Maven,InfinityCycles-Cube Store Cycling,21,286260,3111,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=286260&year=2017&d=4
15,Scott Wilson,Manilla Cycling,20,547815,6680,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=547815&year=2017&d=4
15,Richard Wood,Muckle Cycle Club,20,616697,7368,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=616697&year=2017&d=4
17,Michael Smith,Newcastle Cheviot CC,19,26908,1144,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=26908&year=2017&d=4
18,Stephen Moon,Manilla Cycling,18,98922,6680,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=98922&year=2017&d=4
19,Stephen Lee,Derwentside CC,17,54560,2484,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=54560&year=2017&d=4
20,Steve Craig,NRG/TriScience RT,16,12082,6746,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=12082&year=2017&d=4
20,Nick Rowland,Adept Precision RT/NE Healthcare,16,324557,2615,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=324557&year=2017&d=4
22,Joe Curran,Muckle Cycle Club,15,391602,7368,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=391602&year=2017&d=4
23,Wilson Brown,Cycleways-SG Petch,14,550345,3180,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=550345&year=2017&d=4
23,John Davidson,Newcastle Cheviot CC,14,47279,1144,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=47279&year=2017&d=4
23,Adam Jarps,Manilla Cycling,14,211937,6680,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=211937&year=2017&d=4
26,Joshua Craven,Tyneside Vagabonds CC,13,130739,1985,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=130739&year=2017&d=4
26,Adam Robertson,Blumilk.com,13,44583,6107,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=44583&year=2017&d=4
28,John Bowman,Muckle Cycle Club,12,388618,7368,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=388618&year=2017&d=4
28,Matthew Foster,Blaydon Cycle Club,12,239132,6901,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=239132&year=2017&d=4
28,Ian Johnson,Manilla Cycling,12,597547,6680,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=597547&year=2017&d=4
28,Chris Sandall,Muckle Cycle Club,12,502023,7368,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=502023&year=2017&d=4
28,Ross Turner,Adept Precision RT/NE Healthcare,12,173586,2615,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=173586&year=2017&d=4
33,Andrew Hindmarch,Muckle Cycle Club,11,477667,7368,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=477667&year=2017&d=4
33,Joseph Tubby,Tyneside Vagabonds CC,11,194328,1985,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=194328&year=2017&d=4
35,Kern Boyd,Muckle Cycle Club,10,240063,7368,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=240063&year=2017&d=4
35,Christopher Burns,Cestria Cycles RT,10,379717,4752,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=379717&year=2017&d=4
35,Tony Fawcett,Newcastle Cheviot CC,10,17723,1144,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=17723&year=2017&d=4
35,Peter Hawkins,Newcastle Cheviot CC,10,240950,1144,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=240950&year=2017&d=4
35,Paul Richardson,Manilla Cycling,10,558660,6680,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=558660&year=2017&d=4
35,Justin Robinson,MTS Cycle Sport,10,8848,1023,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=8848&year=2017&d=4
41,Jack Brent,,9,616592,,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=616592&year=2017&d=4
41,Matthew Cowley,Hambleton RC,9,23075,3647,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=23075&year=2017&d=4
41,Christopher Croxford,InfinityCycles-Cube Store Cycling,9,52331,3111,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=52331&year=2017&d=4
41,Thomas Mein,Derwentside CC,9,71625,2484,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=71625&year=2017&d=4
45,Adam Cooke,EMC,8,183994,6233,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=183994&year=2017&d=4
45,Karl Denton,Newcastle Cheviot CC,8,77355,1144,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=77355&year=2017&d=4
45,Nick Kalson,EMC,8,396784,6233,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=396784&year=2017&d=4
45,Ellis McCoy,GS Metro,8,548277,2171,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=548277&year=2017&d=4
45,Ryan Parkinson,Newcastle University Cycling Club,8,655812,1661,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=655812&year=2017&d=4
45,Jonathan Robinson,Army Cycling Race Team (ACRT),8,282734,2885,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=282734&year=2017&d=4
45,Christian Webster-Reed,,8,336676,,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=336676&year=2017&d=4
45,Russell Wright,Manilla Cycling,8,341101,6680,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=341101&year=2017&d=4
53,Jay Pitt,Derwentside CC,7,650606,2484,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=650606&year=2017&d=4
53,Matthew Sutton,Adept Precision RT/NE Healthcare,7,651769,2615,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=651769&year=2017&d=4
53,Marc Wilson,Manilla Cycling,7,549625,6680,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=549625&year=2017&d=4
56,Marc Best,Manilla Cycling,6,649661,6680,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=649661&year=2017&d=4
56,Chris Bush,Tyneside Vagabonds CC,6,39386,1985,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=39386&year=2017&d=4
56,Adrian Dent,Team Terminator,6,18341,122,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=18341&year=2017&d=4
56,Jon Foster,,6,690258,,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=690258&year=2017&d=4
56,Benjamin Moody,Team Backstedt/Hotchillee,6,63305,7500,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=63305&year=2017&d=4
56,Jamie Pattison,Cycleways-SG Petch,6,197520,3180,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=197520&year=2017&d=4
56,Andy Pearson,Stockton Wheelers CC,6,379753,2143,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=379753&year=2017&d=4
56,Adam Wood,Muckle Cycle Club,6,210429,7368,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=210429&year=2017&d=4
64,David Cole,Cleveland Wheelers CC,5,669131,1712,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=669131&year=2017&d=4
64,Joshua Guest,Manilla Cycling,5,591599,6680,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=591599&year=2017&d=4
64,Robert Hamill,Fietsen Tempo,5,137817,3157,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=137817&year=2017&d=4
64,David Hopper,Newcastle Cheviot CC,5,33043,1144,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=33043&year=2017&d=4
68,Graeme Gow,Tyneside Vagabonds CC,4,135316,1985,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=135316&year=2017&d=4
68,Jordan Henderson,Muckle Cycle Club,4,618068,7368,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=618068&year=2017&d=4
68,John Humberstone,,4,192907,,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=192907&year=2017&d=4
71,Tim Brown,North Tyneside Riders,3,582210,6757,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=582210&year=2017&d=4
71,Eoin Carroll,Cleveland Wheelers CC,3,652341,1712,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=652341&year=2017&d=4
71,Mark Keedy,South Shields Velo Cycling Club,3,285207,6994,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=285207&year=2017&d=4
71,Stuart Matthews,InfinityCycles-Cube Store Cycling,3,536631,3111,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=536631&year=2017&d=4
71,Duncan Middlemiss,Durham University Cycling Club,3,249707,678,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=249707&year=2017&d=4
71,Danny O'Callaghan,South Shields Velo Cycling Club,3,466889,6994,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=466889&year=2017&d=4
71,Patrick O'Neill,South Shields Velo Cycling Club,3,491495,6994,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=491495&year=2017&d=4
71,Philip Parsley,Muckle Cycle Club,3,613408,7368,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=613408&year=2017&d=4
71,Finlay Robertson,Derwentside CC,3,105226,2484,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=105226&year=2017&d=4
80,Chris Beaty,Allen Valley Velo,2,390410,6352,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=390410&year=2017&d=4
80,Matthew Burton,Stockton Wheelers CC,2,251061,2143,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=251061&year=2017&d=4
80,Christopher Herbert,InfinityCycles-Cube Store Cycling,2,32381,3111,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=32381&year=2017&d=4
80,Joseph Jackson,Manilla Cycling,2,548595,6680,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=548595&year=2017&d=4
80,Graeme Kirton,South Shields Velo Cycling Club,2,422595,6994,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=422595&year=2017&d=4
80,David Lewis-Smith,EMC,2,49860,6233,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=49860&year=2017&d=4
80,Martyn McNeill,Prima Team Racing,2,167304,7472,North East,2017,Male,3rd,https://www.britishcycling.org.uk/points?person_id=167304&year=2017&d=4
